date,day_of_week,time_of_day,food_item,orders,temperature,rainfall_mm,holiday,local_event,promotion_active,restaurant_location,customer_footfall
2025-06-15,Sunday,Dinner,Tacos,47,30.1,2.1,1,0,1,Mall,437
2025-06-15,Sunday,Breakfast,Veg Salad,35,30.1,2.1,1,0,0,Mall,437
2025-06-15,Sunday,Lunch,Veg Salad,59,30.1,2.1,1,0,0,Mall,437
2025-06-15,Sunday,Dinner,Veg Salad,29,30.1,2.1,1,0,0,Mall,437
2025-06-15,Sunday,Breakfast,Pizza,35,30.1,2.1,1,0,0,Mall,437
2025-06-15,Sunday,Lunch,Pizza,50,30.1,2.1,1,0,0,Mall,437
2025-06-15,Sunday,Dinner,Pizza,34,30.1,2.1,1,0,1,Mall,437
2025-06-16,Monday,Breakfast,Burger,58,24.3,0.0,0,0,1,Downtown,225
2025-06-16,Monday,Lunch,Burger,55,24.3,0.0,0,0,0,Downtown,225
2025-06-16,Monday,Dinner,Burger,27,24.3,0.0,0,0,0,Downtown,225
2025-06-16,Monday,Breakfast,Pasta,47,24.3,0.0,0,0,1,Downtown,225
2025-06-16,Monday,Lunch,Pasta,61,24.3,0.0,0,0,0,Downtown,225
2025-06-16,Monday,Dinner,Pasta,45,24.3,0.0,0,0,1,Downtown,225
2025-06-16,Monday,Breakfast,Grilled Chicken,33,24.3,0.0,0,0,0,Downtown,225
2025-06-16,Monday,Lunch,Grilled Chicken,54,24.3,0.0,0,0,0,Downtown,225
2025-06-16,Monday,Dinner,Grilled Chicken,41,24.3,0.0,0,0,1,Downtown,225
2025-06-16,Monday,Breakfast,Tacos,26,24.3,0.0,0,0,0,Downtown,225
2025-06-16,Monday,Lunch,Tacos,55,24.3,0.0,0,0,0,Downtown,225
2025-06-16,Monday,Dinner,Tacos,30,24.3,0.0,0,0,0,Downtown,225
2025-06-16,Monday,Breakfast,Veg Salad,40,24.3,0.0,0,0,0,Downtown,225
2025-06-16,Monday,Lunch,Veg Salad,55,24.3,0.0,0,0,0,Downtown,225
2025-06-16,Monday,Dinner,Veg Salad,44,24.3,0.0,0,0,1,Downtown,225
2025-06-16,Monday,Breakfast,Pizza,36,24.3,0.0,0,0,1,Downtown,225
2025-06-16,Monday,Lunch,Pizza,47,24.3,0.0,0,0,0,Downtown,225
2025-06-16,Monday,Dinner,Pizza,48,24.3,0.0,0,0,1,Downtown,225
2025-06-16,Monday,Breakfast,Burger,40,24.3,0.0,0,0,1,Suburban,345
2025-06-16,Monday,Lunch,Burger,56,24.3,0.0,0,0,0,Suburban,345
2025-06-16,Monday,Dinner,Burger,25,24.3,0.0,0,0,0,Suburban,345
2025-06-16,Monday,Breakfast,Pasta,26,24.3,0.0,0,0,1,Suburban,345
2025-06-16,Monday,Lunch,Pasta,70,24.3,0.0,0,0,1,Suburban,345
2025-06-16,Monday,Dinner,Pasta,41,24.3,0.0,0,0,1,Suburban,345
2025-06-16,Monday,Breakfast,Grilled Chicken,37,24.3,0.0,0,0,0,Suburban,345
2025-06-16,Monday,Lunch,Grilled Chicken,45,24.3,0.0,0,0,0,Suburban,345
2025-06-16,Monday,Dinner,Grilled Chicken,35,24.3,0.0,0,0,0,Suburban,345
2025-06-16,Monday,Breakfast,Tacos,31,24.3,0.0,0,0,0,Suburban,345
2025-06-16,Monday,Lunch,Tacos,43,24.3,0.0,0,0,1,Suburban,345
2025-06-16,Monday,Dinner,Tacos,27,24.3,0.0,0,0,0,Suburban,345
2025-06-16,Monday,Breakfast,Veg Salad,27,24.3,0.0,0,0,0,Suburban,345
2025-06-16,Monday,Lunch,Veg Salad,37,24.3,0.0,0,0,0,Suburban,345
2025-06-16,Monday,Dinner,Veg Salad,29,24.3,0.0,0,0,0,Suburban,345
2025-06-16,Monday,Breakfast,Pizza,19,24.3,0.0,0,0,0,Suburban,345
2025-06-16,Monday,Lunch,Pizza,63,24.3,0.0,0,0,1,Suburban,345
2025-06-16,Monday,Dinner,Pizza,25,24.3,0.0,0,0,0,Suburban,345
2025-06-16,Monday,Breakfast,Burger,30,24.3,0.0,0,0,1,Mall,467
2025-06-16,Monday,Lunch,Burger,49,24.3,0.0,0,0,0,Mall,467
2025-06-16,Monday,Dinner,Burger,30,24.3,0.0,0,0,0,Mall,467
2025-06-16,Monday,Breakfast,Pasta,31,24.3,0.0,0,0,1,Mall,467
2025-06-16,Monday,Lunch,Pasta,65,24.3,0.0,0,0,1,Mall,467
2025-06-16,Monday,Dinner,Pasta,28,24.3,0.0,0,0,0,Mall,467
2025-06-16,Monday,Breakfast,Grilled Chicken,30,24.3,0.0,0,0,0,Mall,467
2025-06-16,Monday,Lunch,Grilled Chicken,52,24.3,0.0,0,0,0,Mall,467
2025-06-16,Monday,Dinner,Grilled Chicken,42,24.3,0.0,0,0,0,Mall,467
2025-06-16,Monday,Breakfast,Tacos,32,24.3,0.0,0,0,0,Mall,467
2025-06-16,Monday,Lunch,Tacos,45,24.3,0.0,0,0,0,Mall,467
2025-06-16,Monday,Dinner,Tacos,35,24.3,0.0,0,0,1,Mall,467
2025-06-16,Monday,Breakfast,Veg Salad,42,24.3,0.0,0,0,1,Mall,467
2025-06-16,Monday,Lunch,Veg Salad,52,24.3,0.0,0,0,0,Mall,467
2025-06-16,Monday,Dinner,Veg Salad,31,24.3,0.0,0,0,1,Mall,467
2025-06-16,Monday,Breakfast,Pizza,34,24.3,0.0,0,0,1,Mall,467
2025-06-16,Monday,Lunch,Pizza,64,24.3,0.0,0,0,1,Mall,467
2025-06-16,Monday,Dinner,Pizza,31,24.3,0.0,0,0,0,Mall,467
2025-06-17,Tuesday,Breakfast,Burger,50,29.7,0.9,0,0,0,Downtown,261
2025-06-17,Tuesday,Lunch,Burger,49,29.7,0.9,0,0,0,Downtown,261
2025-06-17,Tuesday,Dinner,Burger,50,29.7,0.9,0,0,1,Downtown,261
2025-06-17,Tuesday,Breakfast,Pasta,29,29.7,0.9,0,0,0,Downtown,261
2025-06-17,Tuesday,Lunch,Pasta,52,29.7,0.9,0,0,0,Downtown,261
2025-06-17,Tuesday,Dinner,Pasta,25,29.7,0.9,0,0,0,Downtown,261
2025-06-17,Tuesday,Breakfast,Grilled Chicken,25,29.7,0.9,0,0,0,Downtown,261
2025-06-17,Tuesday,Lunch,Grilled Chicken,53,29.7,0.9,0,0,1,Downtown,261
2025-06-17,Tuesday,Dinner,Grilled Chicken,19,29.7,0.9,0,0,0,Downtown,261
2025-06-17,Tuesday,Breakfast,Tacos,42,29.7,0.9,0,0,1,Downtown,261
2025-06-17,Tuesday,Lunch,Tacos,63,29.7,0.9,0,0,0,Downtown,261
2025-06-17,Tuesday,Dinner,Tacos,32,29.7,0.9,0,0,0,Downtown,261
2025-06-17,Tuesday,Breakfast,Veg Salad,40,29.7,0.9,0,0,1,Downtown,261
2025-06-17,Tuesday,Lunch,Veg Salad,62,29.7,0.9,0,0,0,Downtown,261
2025-06-17,Tuesday,Dinner,Veg Salad,26,29.7,0.9,0,0,0,Downtown,261
2025-06-17,Tuesday,Breakfast,Pizza,43,29.7,0.9,0,0,1,Downtown,261
2025-06-17,Tuesday,Lunch,Pizza,53,29.7,0.9,0,0,0,Downtown,261
2025-06-17,Tuesday,Dinner,Pizza,39,29.7,0.9,0,0,1,Downtown,261
2025-06-17,Tuesday,Breakfast,Burger,41,29.7,0.9,0,0,0,Suburban,342
2025-06-17,Tuesday,Lunch,Burger,55,29.7,0.9,0,0,1,Suburban,342
2025-06-17,Tuesday,Dinner,Burger,27,29.7,0.9,0,0,0,Suburban,342
2025-06-17,Tuesday,Breakfast,Pasta,30,29.7,0.9,0,0,0,Suburban,342
2025-06-17,Tuesday,Lunch,Pasta,56,29.7,0.9,0,0,0,Suburban,342
2025-06-17,Tuesday,Dinner,Pasta,26,29.7,0.9,0,0,0,Suburban,342
2025-06-17,Tuesday,Breakfast,Grilled Chicken,20,29.7,0.9,0,0,0,Suburban,342
2025-06-17,Tuesday,Lunch,Grilled Chicken,54,29.7,0.9,0,0,0,Suburban,342
2025-06-17,Tuesday,Dinner,Grilled Chicken,27,29.7,0.9,0,0,0,Suburban,342
2025-06-17,Tuesday,Breakfast,Tacos,31,29.7,0.9,0,0,0,Suburban,342
2025-06-17,Tuesday,Lunch,Tacos,46,29.7,0.9,0,0,0,Suburban,342
2025-06-17,Tuesday,Dinner,Tacos,37,29.7,0.9,0,0,1,Suburban,342
2025-06-17,Tuesday,Breakfast,Veg Salad,22,29.7,0.9,0,0,0,Suburban,342
2025-06-17,Tuesday,Lunch,Veg Salad,50,29.7,0.9,0,0,0,Suburban,342
2025-06-17,Tuesday,Dinner,Veg Salad,43,29.7,0.9,0,0,1,Suburban,342
2025-06-17,Tuesday,Breakfast,Pizza,45,29.7,0.9,0,0,1,Suburban,342
2025-06-17,Tuesday,Lunch,Pizza,42,29.7,0.9,0,0,0,Suburban,342
2025-06-17,Tuesday,Dinner,Pizza,33,29.7,0.9,0,0,0,Suburban,342
2025-06-17,Tuesday,Breakfast,Burger,21,29.7,0.9,0,0,0,Mall,311
2025-06-17,Tuesday,Lunch,Burger,60,29.7,0.9,0,0,0,Mall,311
2025-06-17,Tuesday,Dinner,Burger,22,29.7,0.9,0,0,0,Mall,311
2025-06-17,Tuesday,Breakfast,Pasta,32,29.7,0.9,0,0,0,Mall,311
2025-06-17,Tuesday,Lunch,Pasta,48,29.7,0.9,0,0,0,Mall,311
2025-06-17,Tuesday,Dinner,Pasta,31,29.7,0.9,0,0,0,Mall,311
2025-06-17,Tuesday,Breakfast,Grilled Chicken,31,29.7,0.9,0,0,0,Mall,311
2025-06-17,Tuesday,Lunch,Grilled Chicken,51,29.7,0.9,0,0,1,Mall,311
2025-06-17,Tuesday,Dinner,Grilled Chicken,37,29.7,0.9,0,0,0,Mall,311
2025-06-17,Tuesday,Breakfast,Tacos,22,29.7,0.9,0,0,0,Mall,311
2025-06-17,Tuesday,Lunch,Tacos,46,29.7,0.9,0,0,0,Mall,311
2025-06-17,Tuesday,Dinner,Tacos,25,29.7,0.9,0,0,0,Mall,311
2025-06-17,Tuesday,Breakfast,Veg Salad,34,29.7,0.9,0,0,1,Mall,311
2025-06-17,Tuesday,Lunch,Veg Salad,37,29.7,0.9,0,0,0,Mall,311
2025-06-17,Tuesday,Dinner,Veg Salad,32,29.7,0.9,0,0,0,Mall,311
2025-06-17,Tuesday,Breakfast,Pizza,31,29.7,0.9,0,0,0,Mall,311
2025-06-17,Tuesday,Lunch,Pizza,69,29.7,0.9,0,0,1,Mall,311
2025-06-17,Tuesday,Dinner,Pizza,35,29.7,0.9,0,0,0,Mall,311
2025-06-18,Wednesday,Breakfast,Burger,20,33.2,1.5,0,1,0,Downtown,320
2025-06-18,Wednesday,Lunch,Burger,72,33.2,1.5,0,1,1,Downtown,320
2025-06-18,Wednesday,Dinner,Burger,37,33.2,1.5,0,1,0,Downtown,320
2025-06-18,Wednesday,Breakfast,Pasta,46,33.2,1.5,0,1,0,Downtown,320
2025-06-18,Wednesday,Lunch,Pasta,37,33.2,1.5,0,1,0,Downtown,320
2025-06-18,Wednesday,Dinner,Pasta,41,33.2,1.5,0,1,1,Downtown,320
2025-06-18,Wednesday,Breakfast,Grilled Chicken,27,33.2,1.5,0,1,0,Downtown,320
2025-06-18,Wednesday,Lunch,Grilled Chicken,47,33.2,1.5,0,1,0,Downtown,320
2025-06-18,Wednesday,Dinner,Grilled Chicken,43,33.2,1.5,0,1,1,Downtown,320
2025-06-18,Wednesday,Breakfast,Tacos,25,33.2,1.5,0,1,0,Downtown,320
2025-06-18,Wednesday,Lunch,Tacos,56,33.2,1.5,0,1,0,Downtown,320
2025-06-18,Wednesday,Dinner,Tacos,35,33.2,1.5,0,1,0,Downtown,320
2025-06-18,Wednesday,Breakfast,Veg Salad,45,33.2,1.5,0,1,1,Downtown,320
2025-06-18,Wednesday,Lunch,Veg Salad,41,33.2,1.5,0,1,0,Downtown,320
2025-06-18,Wednesday,Dinner,Veg Salad,34,33.2,1.5,0,1,0,Downtown,320
2025-06-18,Wednesday,Breakfast,Pizza,38,33.2,1.5,0,1,0,Downtown,320
2025-06-18,Wednesday,Lunch,Pizza,66,33.2,1.5,0,1,1,Downtown,320
2025-06-18,Wednesday,Dinner,Pizza,38,33.2,1.5,0,1,0,Downtown,320
2025-06-18,Wednesday,Breakfast,Burger,34,33.2,1.5,0,1,0,Suburban,246
2025-06-18,Wednesday,Lunch,Burger,46,33.2,1.5,0,1,0,Suburban,246
2025-06-18,Wednesday,Dinner,Burger,29,33.2,1.5,0,1,0,Suburban,246
2025-06-18,Wednesday,Breakfast,Pasta,24,33.2,1.5,0,1,0,Suburban,246
2025-06-18,Wednesday,Lunch,Pasta,47,33.2,1.5,0,1,0,Suburban,246
2025-06-18,Wednesday,Dinner,Pasta,35,33.2,1.5,0,1,0,Suburban,246
2025-06-18,Wednesday,Breakfast,Grilled Chicken,32,33.2,1.5,0,1,0,Suburban,246
2025-06-18,Wednesday,Lunch,Grilled Chicken,43,33.2,1.5,0,1,0,Suburban,246
2025-06-18,Wednesday,Dinner,Grilled Chicken,31,33.2,1.5,0,1,0,Suburban,246
2025-06-18,Wednesday,Breakfast,Tacos,34,33.2,1.5,0,1,0,Suburban,246
2025-06-18,Wednesday,Lunch,Tacos,54,33.2,1.5,0,1,0,Suburban,246
2025-06-18,Wednesday,Dinner,Tacos,25,33.2,1.5,0,1,0,Suburban,246
2025-06-18,Wednesday,Breakfast,Veg Salad,33,33.2,1.5,0,1,0,Suburban,246
2025-06-18,Wednesday,Lunch,Veg Salad,71,33.2,1.5,0,1,1,Suburban,246
2025-06-18,Wednesday,Dinner,Veg Salad,47,33.2,1.5,0,1,1,Suburban,246
2025-06-18,Wednesday,Breakfast,Pizza,20,33.2,1.5,0,1,0,Suburban,246
2025-06-18,Wednesday,Lunch,Pizza,56,33.2,1.5,0,1,1,Suburban,246
2025-06-18,Wednesday,Dinner,Pizza,35,33.2,1.5,0,1,1,Suburban,246
2025-06-18,Wednesday,Breakfast,Burger,23,33.2,1.5,0,1,0,Mall,389
2025-06-18,Wednesday,Lunch,Burger,56,33.2,1.5,0,1,0,Mall,389
2025-06-18,Wednesday,Dinner,Burger,32,33.2,1.5,0,1,0,Mall,389
2025-06-18,Wednesday,Breakfast,Pasta,35,33.2,1.5,0,1,0,Mall,389
2025-06-18,Wednesday,Lunch,Pasta,63,33.2,1.5,0,1,1,Mall,389
2025-06-18,Wednesday,Dinner,Pasta,37,33.2,1.5,0,1,0,Mall,389
2025-06-18,Wednesday,Breakfast,Grilled Chicken,29,33.2,1.5,0,1,0,Mall,389
2025-06-18,Wednesday,Lunch,Grilled Chicken,44,33.2,1.5,0,1,0,Mall,389
2025-06-18,Wednesday,Dinner,Grilled Chicken,52,33.2,1.5,0,1,1,Mall,389
2025-06-18,Wednesday,Breakfast,Tacos,35,33.2,1.5,0,1,0,Mall,389
2025-06-18,Wednesday,Lunch,Tacos,35,33.2,1.5,0,1,0,Mall,389
2025-06-18,Wednesday,Dinner,Tacos,33,33.2,1.5,0,1,0,Mall,389
2025-06-18,Wednesday,Breakfast,Veg Salad,33,33.2,1.5,0,1,1,Mall,389
2025-06-18,Wednesday,Lunch,Veg Salad,54,33.2,1.5,0,1,0,Mall,389
2025-06-18,Wednesday,Dinner,Veg Salad,23,33.2,1.5,0,1,0,Mall,389
2025-06-18,Wednesday,Breakfast,Pizza,24,33.2,1.5,0,1,0,Mall,389
2025-06-18,Wednesday,Lunch,Pizza,53,33.2,1.5,0,1,0,Mall,389
2025-06-18,Wednesday,Dinner,Pizza,32,33.2,1.5,0,1,0,Mall,389
2025-06-19,Thursday,Breakfast,Burger,23,29.2,1.7,0,1,0,Downtown,251
2025-06-19,Thursday,Lunch,Burger,62,29.2,1.7,0,1,0,Downtown,251
2025-06-19,Thursday,Dinner,Burger,28,29.2,1.7,0,1,0,Downtown,251
2025-06-19,Thursday,Breakfast,Pasta,29,29.2,1.7,0,1,0,Downtown,251
2025-06-19,Thursday,Lunch,Pasta,53,29.2,1.7,0,1,0,Downtown,251
2025-06-19,Thursday,Dinner,Pasta,49,29.2,1.7,0,1,1,Downtown,251
2025-06-19,Thursday,Breakfast,Grilled Chicken,36,29.2,1.7,0,1,1,Downtown,251
2025-06-19,Thursday,Lunch,Grilled Chicken,59,29.2,1.7,0,1,1,Downtown,251
2025-06-19,Thursday,Dinner,Grilled Chicken,27,29.2,1.7,0,1,0,Downtown,251
2025-06-19,Thursday,Breakfast,Tacos,52,29.2,1.7,0,1,1,Downtown,251
2025-06-19,Thursday,Lunch,Tacos,37,29.2,1.7,0,1,0,Downtown,251
2025-06-19,Thursday,Dinner,Tacos,29,29.2,1.7,0,1,0,Downtown,251
2025-06-19,Thursday,Breakfast,Veg Salad,24,29.2,1.7,0,1,0,Downtown,251
2025-06-19,Thursday,Lunch,Veg Salad,59,29.2,1.7,0,1,1,Downtown,251
2025-06-19,Thursday,Dinner,Veg Salad,37,29.2,1.7,0,1,1,Downtown,251
2025-06-19,Thursday,Breakfast,Pizza,23,29.2,1.7,0,1,0,Downtown,251
2025-06-19,Thursday,Lunch,Pizza,54,29.2,1.7,0,1,0,Downtown,251
2025-06-19,Thursday,Dinner,Pizza,35,29.2,1.7,0,1,0,Downtown,251
2025-06-19,Thursday,Breakfast,Burger,37,29.2,1.7,0,1,0,Suburban,656
2025-06-19,Thursday,Lunch,Burger,50,29.2,1.7,0,1,0,Suburban,656
2025-06-19,Thursday,Dinner,Burger,35,29.2,1.7,0,1,0,Suburban,656
2025-06-19,Thursday,Breakfast,Pasta,30,29.2,1.7,0,1,0,Suburban,656
2025-06-19,Thursday,Lunch,Pasta,45,29.2,1.7,0,1,0,Suburban,656
2025-06-19,Thursday,Dinner,Pasta,29,29.2,1.7,0,1,0,Suburban,656
2025-06-19,Thursday,Breakfast,Grilled Chicken,27,29.2,1.7,0,1,1,Suburban,656
2025-06-19,Thursday,Lunch,Grilled Chicken,55,29.2,1.7,0,1,0,Suburban,656
2025-06-19,Thursday,Dinner,Grilled Chicken,27,29.2,1.7,0,1,0,Suburban,656
2025-06-19,Thursday,Breakfast,Tacos,38,29.2,1.7,0,1,1,Suburban,656
2025-06-19,Thursday,Lunch,Tacos,55,29.2,1.7,0,1,0,Suburban,656
2025-06-19,Thursday,Dinner,Tacos,36,29.2,1.7,0,1,0,Suburban,656
2025-06-19,Thursday,Breakfast,Veg Salad,38,29.2,1.7,0,1,1,Suburban,656
2025-06-19,Thursday,Lunch,Veg Salad,56,29.2,1.7,0,1,0,Suburban,656
2025-06-19,Thursday,Dinner,Veg Salad,42,29.2,1.7,0,1,0,Suburban,656
2025-06-19,Thursday,Breakfast,Pizza,31,29.2,1.7,0,1,0,Suburban,656
2025-06-19,Thursday,Lunch,Pizza,44,29.2,1.7,0,1,0,Suburban,656
2025-06-19,Thursday,Dinner,Pizza,33,29.2,1.7,0,1,0,Suburban,656
2025-06-19,Thursday,Breakfast,Burger,25,29.2,1.7,0,1,0,Mall,220
2025-06-19,Thursday,Lunch,Burger,55,29.2,1.7,0,1,1,Mall,220
2025-06-19,Thursday,Dinner,Burger,41,29.2,1.7,0,1,1,Mall,220
2025-06-19,Thursday,Breakfast,Pasta,35,29.2,1.7,0,1,0,Mall,220
2025-06-19,Thursday,Lunch,Pasta,51,29.2,1.7,0,1,0,Mall,220
2025-06-19,Thursday,Dinner,Pasta,33,29.2,1.7,0,1,1,Mall,220
2025-06-19,Thursday,Breakfast,Grilled Chicken,25,29.2,1.7,0,1,0,Mall,220
2025-06-19,Thursday,Lunch,Grilled Chicken,45,29.2,1.7,0,1,0,Mall,220
2025-06-19,Thursday,Dinner,Grilled Chicken,46,29.2,1.7,0,1,1,Mall,220
2025-06-19,Thursday,Breakfast,Tacos,32,29.2,1.7,0,1,1,Mall,220
2025-06-19,Thursday,Lunch,Tacos,39,29.2,1.7,0,1,0,Mall,220
2025-06-19,Thursday,Dinner,Tacos,24,29.2,1.7,0,1,1,Mall,220
2025-06-19,Thursday,Breakfast,Veg Salad,29,29.2,1.7,0,1,0,Mall,220
2025-06-19,Thursday,Lunch,Veg Salad,51,29.2,1.7,0,1,1,Mall,220
2025-06-19,Thursday,Dinner,Veg Salad,35,29.2,1.7,0,1,0,Mall,220
2025-06-19,Thursday,Breakfast,Pizza,33,29.2,1.7,0,1,1,Mall,220
2025-06-19,Thursday,Lunch,Pizza,47,29.2,1.7,0,1,0,Mall,220
2025-06-19,Thursday,Dinner,Pizza,39,29.2,1.7,0,1,0,Mall,220
2025-06-20,Friday,Breakfast,Burger,29,28.9,0.0,0,0,0,Downtown,300
2025-06-20,Friday,Lunch,Burger,44,28.9,0.0,0,0,0,Downtown,300
2025-06-20,Friday,Dinner,Burger,31,28.9,0.0,0,0,1,Downtown,300
2025-06-20,Friday,Breakfast,Pasta,24,28.9,0.0,0,0,0,Downtown,300
2025-06-20,Friday,Lunch,Pasta,57,28.9,0.0,0,0,1,Downtown,300
2025-06-20,Friday,Dinner,Pasta,35,28.9,0.0,0,0,0,Downtown,300
2025-06-20,Friday,Breakfast,Grilled Chicken,31,28.9,0.0,0,0,0,Downtown,300
2025-06-20,Friday,Lunch,Grilled Chicken,36,28.9,0.0,0,0,0,Downtown,300
2025-06-20,Friday,Dinner,Grilled Chicken,40,28.9,0.0,0,0,1,Downtown,300
2025-06-20,Friday,Breakfast,Tacos,27,28.9,0.0,0,0,0,Downtown,300
2025-06-20,Friday,Lunch,Tacos,54,28.9,0.0,0,0,1,Downtown,300
2025-06-20,Friday,Dinner,Tacos,27,28.9,0.0,0,0,0,Downtown,300
2025-06-20,Friday,Breakfast,Veg Salad,49,28.9,0.0,0,0,1,Downtown,300
2025-06-20,Friday,Lunch,Veg Salad,54,28.9,0.0,0,0,0,Downtown,300
2025-06-20,Friday,Dinner,Veg Salad,36,28.9,0.0,0,0,1,Downtown,300
2025-06-20,Friday,Breakfast,Pizza,29,28.9,0.0,0,0,0,Downtown,300
2025-06-20,Friday,Lunch,Pizza,43,28.9,0.0,0,0,0,Downtown,300
2025-06-20,Friday,Dinner,Pizza,27,28.9,0.0,0,0,1,Downtown,300
2025-06-20,Friday,Breakfast,Burger,30,28.9,0.0,0,0,0,Suburban,332
2025-06-20,Friday,Lunch,Burger,53,28.9,0.0,0,0,0,Suburban,332
2025-06-20,Friday,Dinner,Burger,41,28.9,0.0,0,0,1,Suburban,332
2025-06-20,Friday,Breakfast,Pasta,45,28.9,0.0,0,0,1,Suburban,332
2025-06-20,Friday,Lunch,Pasta,43,28.9,0.0,0,0,0,Suburban,332
2025-06-20,Friday,Dinner,Pasta,28,28.9,0.0,0,0,0,Suburban,332
2025-06-20,Friday,Breakfast,Grilled Chicken,50,28.9,0.0,0,0,1,Suburban,332
2025-06-20,Friday,Lunch,Grilled Chicken,45,28.9,0.0,0,0,0,Suburban,332
2025-06-20,Friday,Dinner,Grilled Chicken,27,28.9,0.0,0,0,0,Suburban,332
2025-06-20,Friday,Breakfast,Tacos,31,28.9,0.0,0,0,1,Suburban,332
2025-06-20,Friday,Lunch,Tacos,45,28.9,0.0,0,0,0,Suburban,332
2025-06-20,Friday,Dinner,Tacos,31,28.9,0.0,0,0,0,Suburban,332
2025-06-20,Friday,Breakfast,Veg Salad,22,28.9,0.0,0,0,0,Suburban,332
2025-06-20,Friday,Lunch,Veg Salad,56,28.9,0.0,0,0,1,Suburban,332
2025-06-20,Friday,Dinner,Veg Salad,40,28.9,0.0,0,0,0,Suburban,332
2025-06-20,Friday,Breakfast,Pizza,28,28.9,0.0,0,0,0,Suburban,332
2025-06-20,Friday,Lunch,Pizza,39,28.9,0.0,0,0,0,Suburban,332
2025-06-20,Friday,Dinner,Pizza,25,28.9,0.0,0,0,0,Suburban,332
2025-06-20,Friday,Breakfast,Burger,34,28.9,0.0,0,0,0,Mall,185
2025-06-20,Friday,Lunch,Burger,51,28.9,0.0,0,0,0,Mall,185
2025-06-20,Friday,Dinner,Burger,31,28.9,0.0,0,0,0,Mall,185
2025-06-20,Friday,Breakfast,Pasta,39,28.9,0.0,0,0,1,Mall,185
2025-06-20,Friday,Lunch,Pasta,35,28.9,0.0,0,0,0,Mall,185
2025-06-20,Friday,Dinner,Pasta,25,28.9,0.0,0,0,0,Mall,185
2025-06-20,Friday,Breakfast,Grilled Chicken,31,28.9,0.0,0,0,0,Mall,185
2025-06-20,Friday,Lunch,Grilled Chicken,68,28.9,0.0,0,0,1,Mall,185
2025-06-20,Friday,Dinner,Grilled Chicken,28,28.9,0.0,0,0,0,Mall,185
2025-06-20,Friday,Breakfast,Tacos,25,28.9,0.0,0,0,0,Mall,185
2025-06-20,Friday,Lunch,Tacos,50,28.9,0.0,0,0,0,Mall,185
2025-06-20,Friday,Dinner,Tacos,28,28.9,0.0,0,0,0,Mall,185
2025-06-20,Friday,Breakfast,Veg Salad,38,28.9,0.0,0,0,1,Mall,185
2025-06-20,Friday,Lunch,Veg Salad,63,28.9,0.0,0,0,0,Mall,185
2025-06-20,Friday,Dinner,Veg Salad,43,28.9,0.0,0,0,1,Mall,185
2025-06-20,Friday,Breakfast,Pizza,30,28.9,0.0,0,0,0,Mall,185
2025-06-20,Friday,Lunch,Pizza,51,28.9,0.0,0,0,0,Mall,185
2025-06-20,Friday,Dinner,Pizza,29,28.9,0.0,0,0,0,Mall,185
2025-06-21,Saturday,Breakfast,Burger,28,29.8,1.2,1,0,0,Downtown,278
2025-06-21,Saturday,Lunch,Burger,62,29.8,1.2,1,0,1,Downtown,278
2025-06-21,Saturday,Dinner,Burger,22,29.8,1.2,1,0,0,Downtown,278
2025-06-21,Saturday,Breakfast,Pasta,33,29.8,1.2,1,0,0,Downtown,278
2025-06-21,Saturday,Lunch,Pasta,48,29.8,1.2,1,0,0,Downtown,278
2025-06-21,Saturday,Dinner,Pasta,36,29.8,1.2,1,0,0,Downtown,278
2025-06-21,Saturday,Breakfast,Grilled Chicken,24,29.8,1.2,1,0,0,Downtown,278
2025-06-21,Saturday,Lunch,Grilled Chicken,44,29.8,1.2,1,0,0,Downtown,278
2025-06-21,Saturday,Dinner,Grilled Chicken,56,29.8,1.2,1,0,1,Downtown,278
2025-06-21,Saturday,Breakfast,Tacos,42,29.8,1.2,1,0,1,Downtown,278
2025-06-21,Saturday,Lunch,Tacos,56,29.8,1.2,1,0,0,Downtown,278
2025-06-21,Saturday,Dinner,Tacos,29,29.8,1.2,1,0,0,Downtown,278
2025-06-21,Saturday,Breakfast,Veg Salad,32,29.8,1.2,1,0,1,Downtown,278
2025-06-21,Saturday,Lunch,Veg Salad,58,29.8,1.2,1,0,0,Downtown,278
2025-06-21,Saturday,Dinner,Veg Salad,39,29.8,1.2,1,0,0,Downtown,278
2025-06-21,Saturday,Breakfast,Pizza,40,29.8,1.2,1,0,1,Downtown,278
2025-06-21,Saturday,Lunch,Pizza,51,29.8,1.2,1,0,0,Downtown,278
2025-06-21,Saturday,Dinner,Pizza,26,29.8,1.2,1,0,0,Downtown,278
2025-06-21,Saturday,Breakfast,Burger,58,29.8,1.2,1,0,1,Suburban,236
2025-06-21,Saturday,Lunch,Burger,56,29.8,1.2,1,0,1,Suburban,236
2025-06-21,Saturday,Dinner,Burger,54,29.8,1.2,1,0,1,Suburban,236
2025-06-21,Saturday,Breakfast,Pasta,43,29.8,1.2,1,0,1,Suburban,236
2025-06-21,Saturday,Lunch,Pasta,64,29.8,1.2,1,0,0,Suburban,236
2025-06-21,Saturday,Dinner,Pasta,25,29.8,1.2,1,0,0,Suburban,236
2025-06-21,Saturday,Breakfast,Grilled Chicken,29,29.8,1.2,1,0,0,Suburban,236
2025-06-21,Saturday,Lunch,Grilled Chicken,48,29.8,1.2,1,0,0,Suburban,236
2025-06-21,Saturday,Dinner,Grilled Chicken,29,29.8,1.2,1,0,1,Suburban,236
